ISSN	Título	Estrato	Área de Avaliação	Status
0946-2716	Journal of Molecular Medicine (Berlin. Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0022-3263	Journal of Organic Chemistry	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1932-7447	Journal of Physical Chemistry. C	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1948-7185	Journal of Physical Chemistry Letters	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0022-3751	Journal of Physiology (London. Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1535-3907	Journal of Proteome Research (Online)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1535-3893	Journal of Proteome Research (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1874-3919	Journal of Proteomics (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0022-3956	Journal of Psychiatric Research	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0002-7863	Journal of the American Chemical Society (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0735-1097	Journal of the American College of Cardiology (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0027-8874	Journal of the National Cancer Institute (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1742-5689	Journal of the Royal Society Interface (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1098-5514	Journal of Virology (Online)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0022-538X	Journal of Virology (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0140-6736	Lancet (British edition)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1470-2045	Lancet Oncology	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0887-6924	Leukemia	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0025-6196	Mayo Clinic Proceedings	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
2150-7511	mBio (Online)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0195-9131	Medicine and Science in Sports and Exercise	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
2041-210X	Methods in Ecology and Evolution	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0893-3952	Modern Pathology	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0270-7306	Molecular and Cellular Biology (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0737-4038	Molecular Biology and Evolution	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1535-7163	Molecular Cancer Therapeutics	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1535-9476	Molecular & Cellular Proteomics	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0962-1083	Molecular Ecology (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1365-2958	Molecular Microbiology (Online)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0950-382X	Molecular Microbiology (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
