ISSN	Título	Estrato	Área de Avaliação	Status
1018-8665	Dermatology (Basel)	A2	ODONTOLOGIA	Atualizado
0168-8227	Diabetes Research and Clinical Practice (Print)	A2	ODONTOLOGIA	Atualizado
0732-8893	Diagnostic Microbiology and Infectious Disease	A2	ODONTOLOGIA	Atualizado
1533-4066	Diagnostic Molecular Pathology	A2	ODONTOLOGIA	Atualizado
1052-9551	Diagnostic Molecular Pathology (Print)	A2	ODONTOLOGIA	Atualizado
0177-5103	Diseases of Aquatic Organisms	A2	ODONTOLOGIA	Atualizado
0934-9723	European Journal of Clinical Microbiology & Infectious Diseases (Print)	A2	ODONTOLOGIA	Atualizado
0954-3007	European Journal of Clinical Nutrition	A2	ODONTOLOGIA	Atualizado
0902-4441	European Journal of Haematology	A2	ODONTOLOGIA	Atualizado
0223-5234	European Journal of Medicinal Chemistry	A2	ODONTOLOGIA	Atualizado
0014-2999	European Journal of Pharmacology	A2	ODONTOLOGIA	Atualizado
0720-048X	European Journal of Radiology	A2	ODONTOLOGIA	Atualizado
0014-3057	European Polymer Journal	A2	ODONTOLOGIA	Atualizado
0014-4800	Experimental and Molecular Pathology (Print)	A2	ODONTOLOGIA	Atualizado
1535-3702	Experimental Biology and Medicine (Maywood, N.J.: Print)	A2	ODONTOLOGIA	Atualizado
0014-4835	Experimental Eye Research	A2	ODONTOLOGIA	Atualizado
0928-8244	FEMS Immunology and Medical Microbiology (Print)	A2	ODONTOLOGIA	Atualizado
0278-6915	Food and Chemical Toxicology	A2	ODONTOLOGIA	Atualizado
0379-0738	Forensic Science International	A2	ODONTOLOGIA	Atualizado
1872-4973	Forensic Science International. Genetics (Print)	A2	ODONTOLOGIA	Atualizado
0966-6362	Gait & Posture	A2	ODONTOLOGIA	Atualizado
1526-954X	Genesis (New York, N.Y. 2000. Print)	A2	ODONTOLOGIA	Atualizado
1444-1586	Geriatrics and Gerontology International	A2	ODONTOLOGIA	Atualizado
0304-324X	Gerontology (Basel)	A2	ODONTOLOGIA	Atualizado
1423-0003	Gerontology (Basel. Online)	A2	ODONTOLOGIA	Atualizado
0017-8748	Headache	A2	ODONTOLOGIA	Atualizado
1758-3284	Head & Neck Oncology	A2	ODONTOLOGIA	Atualizado
